시군명,사업장명,인허가일자,영업상태명,폐업일자,총시설규모(㎡),위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
수원시,카페로스팅,20140127,폐업,20191202,32.16,까페,"경기도 수원시 팔달구 팔달문로 65, 1층 (지동)",경기도 수원시 팔달구 지동 280-16 1층 ,,37.27984053,127.0237296
수원시,시인의라이브,20070921,폐업,20141113,147.75,까페,경기도 수원시 권선구 서둔로 253 (탑동),경기도 수원시 권선구 탑동 22-1 ,,37.27414301,126.9786362
수원시,이브,20060227,폐업,20160223,84,까페,경기도 수원시 영통구 영일로 16-8 (영통동),경기도 수원시 영통구 영통동 1016-3 ,,37.2488348,127.0765148
수원시,발렌타인,20050504,폐업,20091112,106.27,까페,경기도 수원시 영통구 청명로77번길 33,경기도 수원시 영통구 영통동 1034-1 순빌딩 4층 ,,37.25249916,127.0778249
수원시,애견카페 왈,20091012,폐업,20170518,137.4,까페,"경기도 수원시 권선구 곡선로 42, 3층 (곡반정동)",경기도 수원시 권선구 곡반정동 564-5 3층 ,,37.23887577,127.029151
수원시,클램프랩(CLAMP LAB),20140203,폐업,20170120,76.25,까페,"경기도 수원시 팔달구 경수대로 534, 104동 102호 (인계동, 인계극동스타클래스)",경기도 수원시 팔달구 인계동 945 인계극동스타클래스 104동 102호,,37.27361896,127.0300063
수원시,옷지에,20081230,폐업,20100129,65.9,까페,경기도 수원시 팔달구 권광로 184,경기도 수원시 팔달구 인계동 1120 캐슬타워 124호,,37.2639144,127.0331567
수원시,리치빈스,20080307,폐업,20190619,91.56,까페,"경기도 수원시 장안구 경수대로 950, 239호 (조원동, 아일렛쇼핑타운)",경기도 수원시 장안구 조원동 893 아일렛쇼핑타운 239호호,,37.30354376,127.0075006
수원시,비밀기지,20141222,폐업,20210705,24.05,까페,"경기도 수원시 영통구 신원로 126, B동 1층 101호 (신동, 브레인하우스)",경기도 수원시 영통구 신동 334-34 프레인하우스 B동 101호,,37.24859434,127.0551825
수원시,쎄시봉,20080128,폐업,20200803,96,까페,경기도 수원시 영통구 청명남로 16 (영통동),경기도 수원시 영통구 영통동 1008-3 ,,37.25129739,127.0744939
수원시,메가퀸즈,2014-02-13,폐업,2025-01-20,24.28,까페,"경기도 수원시 영통구 매영로 346, 110호 (영통동, 신나무실건영아파트상가)",경기도 수원시 영통구 영통동 966-2 신나무실건영아파트 상가110호 ,16699,37.2511679255,127.0686084755
수원시,토라쟈아주대점,20021121,폐업,20041122,34.24,까페,경기도 수원시 팔달구 아주로 37,경기도 수원시 팔달구 우만동 575-1 외1필지 ,,37.27822394,127.0435363
수원시,쏘울,20130411,폐업,20140827,46.8,까페,"경기도 수원시 팔달구 덕영대로735번길 18, 상가동 101호 (화서동, 한진현대아파트)",경기도 수원시 팔달구 화서동 656 한진현대아파트 101호,,37.28178702,126.9932145
수원시,커피볶는남자들,20140609,폐업,20220609,103.36,까페,경기도 수원시 영통구 인계로 284 (매탄동),경기도 수원시 영통구 매탄동 817 ,,37.26320763,127.0484765
수원시,동네작은카페,20130110,폐업,20170208,25.5,까페,"경기도 수원시 팔달구 동말로67번길 26, 1층 (화서동)",경기도 수원시 팔달구 화서동 100-12 1층 ,,37.28006508,127.0016412
수원시,카페레이,20100712,폐업,20170116,106.72,까페,"경기도 수원시 팔달구 아주로 7, 4층 (우만동)","경기도 수원시 팔달구 우만동 578-3 ,4층 ",,37.27553872,127.0437781
수원시,퐁치커피 수원인계점,2014-05-30,폐업,2024-09-13,27.78,까페,"경기도 수원시 팔달구 권선로741번길 21, 101호 (인계동, 인계지음)",경기도 수원시 팔달구 인계동 1132-1 인계지음 101호,16491,37.2587915760,127.0324215172
수원시,가배,20020710,폐업,20050127,71.56,까페,경기도 수원시 장안구 수성로 356,경기도 수원시 장안구 영화동 447-1 ,,37.29296653,127.0108978
수원시,포스쥴라이,20110927,폐업,20140225,79.97,까페,경기도 수원시 팔달구 경수대로 563 (인계동),경기도 수원시 팔달구 인계동 953 ,,37.27625025,127.0298094
수원시,엠케이,20090416,폐업,20170420,107.62,까페,"경기도 수원시 영통구 청명남로 39 (영통동,(3층) 306호, 307호)","경기도 수원시 영통구 영통동 998-9 (3층) 306호, 307호 ",,37.25322162,127.0756783
수원시,렉시,20140428,폐업,20180227,24.57,까페,경기도 수원시 권선구 세권로304번길 1-4 (권선동),경기도 수원시 권선구 권선동 1287-2 ,,37.25192298,127.0370195
수원시,히토리,20120430,폐업,20220714,82.9,까페,"경기도 수원시 장안구 서부로 2112, 103호 (율전동)",경기도 수원시 장안구 율전동 433-67 ,,37.29704968,126.9710427
수원시,어린왕자,20080502,폐업,20090203,33.41,까페,경기도 수원시 팔달구 향교로 27-1,경기도 수원시 팔달구 매산로2가 27-14 202호 ,,37.26869921,127.0039493
수원시,센스,20110907,폐업,20130819,31.22,까페,"경기도 수원시 장안구 파장로76번길 23, A동 (파장동)",경기도 수원시 장안구 파장동 579-27 A동 ,,37.30708919,126.9932591
수원시,시올,20100104,폐업,20120622,31.27,까페,"경기도 수원시 팔달구 효원로 303 (인계동, 삼호타워104-1호)",경기도 수원시 팔달구 인계동 1122-10 ,,37.26131724,127.0351576
수원시,제이브라운수원점,20120322,폐업,20150213,100.85,까페,"경기도 수원시 권선구 경수대로 270, 1009~1016호 (권선동, 패션아일랜드 5층)",경기도 수원시 권선구 권선동 1189 패션아일랜드 5층 109~116호,,37.25049744,127.0208247
수원시,네꼬야,20050106,폐업,20150223,126.62,까페,,경기도 수원시 팔달구 중동 29 외 2필지 ,,,
수원시,세상사는이야기,20071005,폐업,20150824,92,까페,경기도 수원시 장안구 경수대로 918 (조원동),경기도 수원시 장안구 조원동 752-17 ,,37.30156135,127.0098266
수원시,커피정류장,20140602,폐업,20211201,24,까페,"경기도 수원시 영통구 동탄원천로1109번길 37, 101호 (매탄동)",경기도 수원시 영통구 매탄동 1211 상가동 101호,,37.26886518,127.0571724
수원시,아이리스,20030509,폐업,20061108,57.76,까페,경기도 수원시 팔달구 수성로157번길 27-4,경기도 수원시 팔달구 화서동 678-2 우영프라자 302호 ,,37.28746725,126.9893632
수원시,소풍,20080613,폐업,20110328,83.79,까페,경기도 수원시 팔달구 경수대로446번길 48,경기도 수원시 팔달구 인계동 1031-2 ,,37.26510576,127.0289878
수원시,커피향,1997-03-25,폐업,2024-01-03,53.05,까페,,경기도 수원시 팔달구 매산로1가 59-3 ,,,
수원시,커핀그루나루수원삼성화재점,20110106,폐업,20140128,62.25,까페,"경기도 수원시 팔달구 권광로 205, 1층 (인계동)",경기도 수원시 팔달구 인계동 1038-1 ,,37.26589702,127.033043
수원시,투더디프런트(수원역점),20070308,폐업,20170111,146.44,까페,"경기도 수원시 팔달구 향교로 13-1 (매산로1가,1층)",경기도 수원시 팔달구 매산로1가 33-5 1층 ,,37.26810783,127.0026448
수원시,국제수입식당,20091029,폐업,20210511,221.6,까페,"경기도 수원시 팔달구 효원로265번길 18 (인계동,1층)",경기도 수원시 팔달구 인계동 1046-8 1층 ,,37.26278908,127.0312352
수원시,오피큐알,2012-11-09,폐업,2024-12-30,80.19,까페,경기도 수원시 팔달구 화서문로45번길 31 (장안동),경기도 수원시 팔달구 장안동 89-2 ,16250,37.2866897828,127.0123373342
수원시,플라비우스,20060419,폐업,20140228,34.58,까페,"경기도 수원시 영통구 영일로 8 (영통동,메가플러스4 105호)",경기도 수원시 영통구 영통동 1023-1 메가플러스4 105호 ,,37.24841847,127.0760435
수원시,이브,20080421,폐업,20080523,7.48,까페,경기도 수원시 장안구 경수대로 935,경기도 수원시 장안구 송죽동 499-3 동양파라곤 110 호 ,,37.30204923,127.0079278
수원시,붉은못허브팜,20140205,폐업,20170208,111.49,까페,"경기도 수원시 영통구 센트럴파크로127번길 83 (이의동, 1층)",경기도 수원시 영통구 이의동 1308-4 1층 ,,37.29404966,127.0522636
수원시,은미의찬장,20141105,폐업,20211129,52.47,까페,"경기도 수원시 팔달구 정자천로14번길 56, 102호 (화서동, 성보빌딩)",경기도 수원시 팔달구 화서동 723-5 성보빌딩 102호,,37.28640928,126.9803115
수원시,어린왕자영통점,20091210,폐업,20160126,358.85,까페,"경기도 수원시 영통구 봉영로 1587 (영통동,다모아프라자 702호)",경기도 수원시 영통구 영통동 959-4 다모아프라자 702호 ,,37.25332675,127.0723287
수원시,베아띠,20130308,폐업,20161124,89.6,까페,"경기도 수원시 권선구 평동로 130, 1층 (평동)",경기도 수원시 권선구 평동 21-29 1층 ,,37.26123495,126.997367
수원시,잭,20050613,폐업,20080904,28.47,까페,경기도 수원시 영통구 매탄로100번길 17,경기도 수원시 영통구 매탄동 1263-4 우영프라자ll 106호 ,,37.25961275,127.0442125
수원시,예솔,20030730,폐업,20050328,20.1,까페,경기도 수원시 권선구 덕영대로1145번길 55,경기도 수원시 권선구 세류동 1107-16 ,,37.25372009,127.0175341
수원시,굿타임,20000713,폐업,20170519,195,까페,경기도 수원시 팔달구 인계로138번길 36 (인계동),"경기도 수원시 팔달구 인계동 1040-4 외2필지(1040-5,1040-11) ",,37.26555835,127.0317368
수원시,키즈카페어린왕자,20100805,폐업,20140624,351.48,까페,"경기도 수원시 장안구 경수대로 950 (조원동,아일렛쇼핑타운 426,427,428호)","경기도 수원시 장안구 조원동 893 아일렛쇼핑타운 426,427,428호 ",,37.30354376,127.0075006
수원시,기차여행,20050331,폐업,20060503,15.6,까페,경기도 수원시 권선구 경수대로277번길 11,경기도 수원시 권선구 세류동 1120 ,,37.25200329,127.0187291
수원시,커피만나다,20120711,폐업,20171127,28,까페,경기도 수원시 장안구 덕영대로381번길 63-24 (율전동),경기도 수원시 장안구 율전동 169-12 102호,,37.30361243,126.9671715
수원시,커피아리,20140709,폐업,20180227,132.15,까페,"경기도 수원시 권선구 탑동로47번길 1, 2층 (탑동)",경기도 수원시 권선구 탑동 782-8 2층 ,,37.27303165,126.973963
수원시,카페노아,20121204,폐업,20140911,43.68,까페,"경기도 수원시 영통구 봉영로1759번길 15 (영통동, 947-9 1층)",경기도 수원시 영통구 영통동 947-9 1층 ,,37.26592314,127.0809756
수원시,올,20031210,폐업,20050808,85.7,까페,경기도 수원시 장안구 경수대로 918,경기도 수원시 장안구 조원동 752-17 ,,37.30156135,127.0098266
수원시,피앙세,20060119,폐업,20120409,145.12,까페,경기도 수원시 팔달구 정조로 751-7,경기도 수원시 팔달구 중동 2-2 ,,37.27512207,127.0160327
수원시,카페 7그램,20060207,폐업,20210126,108.36,까페,경기도 수원시 팔달구 행궁로 82 (팔달로3가),경기도 수원시 팔달구 팔달로3가 130 ,,37.27536313,127.0154672
수원시,커피마녀,20110128,폐업,20150123,15.6,까페,"경기도 수원시 장안구 조원로89번길 13 (조원동,가동 3호)",경기도 수원시 장안구 조원동 742-23 가동 3호 ,,37.30036742,127.0153971
수원시,베가스(Vegas),20120903,폐업,20170911,107.21,까페,"경기도 수원시 영통구 반달로 32-1 (영통동, 1008-12호 4층)",경기도 수원시 영통구 영통동 1008-12 4층 ,,37.2508056,127.0756017
수원시,다모아,20040114,폐업,20070531,234.7,까페,경기도 수원시 팔달구 경수대로565번길 51,경기도 수원시 팔달구 인계동 243-3 7층 ,,37.27568161,127.027354
수원시,엠,20080917,폐업,20160216,58.63,까페,경기도 수원시 팔달구 중부대로143번길 19 (우만동),경기도 수원시 팔달구 우만동 164-16 ,,37.27914375,127.0320926
수원시,카페커스,20110610,폐업,20191227,171.01,까페,"경기도 수원시 팔달구 효원로265번길 36 (인계동, 4층)",경기도 수원시 팔달구 인계동 1113-10 ,,37.26361094,127.0316361
수원시,레스트,20091130,폐업,20200416,30.35,까페,경기도 수원시 장안구 수일로123번길 115 (송죽동),경기도 수원시 장안구 송죽동 34-5 ,,37.31263451,127.006482
수원시,어니언스라이브홀(레스토랑),20071105,폐업,20120802,363.18,까페,"경기도 수원시 팔달구 인계로94번길 27-18, 8층 (인계동)",경기도 수원시 팔달구 인계동 1023-14 ,,37.26650037,127.0283475
수원시,카페라이더 수원망포점,2019-08-05,폐업,2023-12-20,26.17,까페,"경기도 수원시 영통구 영통로 232, 상가2동 107호 (영통동, 두산.우성.한신아파트)",경기도 수원시 영통구 영통동 973-3 두산.우성.한신아파트 ,,37.24700701,127.0573567
수원시,어클락,20131213,폐업,20161225,167.39,까페,"경기도 수원시 영통구 센트럴파크로127번길 116 (이의동, 1층,지하1층)","경기도 수원시 영통구 이의동 1321-10 1층,지하1층 ",,37.29363155,127.0537328
수원시,열매씨,2015-02-06,폐업,2024-01-02,97.94,까페,"경기도 수원시 장안구 일월로82번길 19-4, 1층 (천천동)",경기도 수원시 장안구 천천동 325-7 ,,37.29054353,126.9775528
수원시,야누스,20100816,폐업,20180426,59.16,까페,"경기도 수원시 장안구 정자천로 187 (정자동,205-1호)",경기도 수원시 장안구 정자동 874-2 205-1호 ,,37.29656138,126.9954622
수원시,꽃보다남자,19930724,폐업,20200831,39.74,까페,경기도 수원시 장안구 파장천로 4 (파장동),경기도 수원시 장안구 파장동 589-7 ,,37.30601908,126.9938531
수원시,무크,20150408,폐업,20151021,85.8,까페,"경기도 수원시 팔달구 정조로 781, 1층 1004, 1005호 (팔달로2가)",경기도 수원시 팔달구 팔달로2가 112-2 ,,37.27806099,127.0161267
수원시,스카이호프,20060427,폐업,20090220,437.79,까페,경기도 수원시 영통구 덕영대로 1535,경기도 수원시 영통구 영통동 976-7 현대프라자 701호 ,,37.24628241,127.058838
수원시,아베뉴,19990304,폐업,20051101,79,까페,경기도 수원시 팔달구 향교로 155-1,경기도 수원시 팔달구 중동 10-1 ,,37.27449925,127.0158224
수원시,공감,20141104,폐업,20221228,70,까페,"경기도 수원시 영통구 덕영대로 1509, 1층 (영통동)",경기도 수원시 영통구 영통동 979-4 ,,37.24614542,127.0559524
수원시,뜰3 Take-out,19950323,폐업,20160901,48.64,까페,"경기도 수원시 팔달구 인계로166번길 15-2, 1층 (인계동)",경기도 수원시 팔달구 인계동 1115-11 ,,37.26545592,127.0354818
수원시,아지트,20141103,폐업,20170115,132.44,까페,경기도 수원시 팔달구 경수대로446번길 60 (인계동),경기도 수원시 팔달구 인계동 1031-16 ,,37.26496414,127.0296428
수원시,하나시,20060208,폐업,20100110,180,까페,경기도 수원시 장안구 경수대로 940,"경기도 수원시 장안구 조원동 894 일호골든타워 124,125호 ",,37.30314946,127.0080561
수원시,틈,20070927,폐업,20190826,122.16,까페,"경기도 수원시 영통구 청명남로 50 (영통동,5층)",경기도 수원시 영통구 영통동 1038-1 5층 ,,37.25381195,127.0769154
수원시,헤네시,20040204,폐업,20041112,55.31,까페,경기도 수원시 장안구 수성로 305,경기도 수원시 장안구 정자동 80-8 ,,37.29162874,127.0056603
수원시,첼로,20051202,폐업,20080401,68.79,까페,경기도 수원시 장안구 덕영대로497번길 8-15,경기도 수원시 장안구 천천동 503-9 ,,37.29904779,126.9784982
수원시,이디야 천천점,2005-01-04,폐업,2025-04-11,84.87,까페,"경기도 수원시 장안구 만석로19번길 25-5, 102호 (천천동,센타프라자)",경기도 수원시 장안구 천천동 527-7 센타프라자 102호,16329,37.2962104703,126.9830760463
수원시,이디야,19960703,폐업,20210126,23.5,까페,경기도 수원시 팔달구 정조로 797-1 (팔달로2가),경기도 수원시 팔달구 팔달로2가 101-4 ,,37.27926119,127.0164574
수원시,온앤오프(on and off),2011-11-16,폐업,2023-06-08,59.91,까페,경기도 수원시 권선구 매송고색로721번길 26 (고색동),경기도 수원시 권선구 고색동 890-191 ,,37.25276234,126.9828318
수원시,막창카페,20030805,폐업,20050316,38.15,까페,경기도 수원시 영통구 태장로54번길 70,경기도 수원시 영통구 망포동 649-9 외2필지101호 ,,37.23583605,127.0518641
